time_points,happiness,surprise,fear,sadness,anger,disgust
841,0.5416666666666666,1.8666666666666665,2.433333333333333,26.983333333333334,9.633333333333333,0.0
842,4.566666666666666,2.4833333333333334,1.0083333333333333,17.816666666666666,7.583333333333333,0.0
843,8.508333333333333,5.075,0.0,15.174999999999999,5.591666666666668,0.0
844,10.283333333333333,5.333333333333333,0.0,14.6,3.0500000000000003,0.0
845,10.783333333333333,4.658333333333334,0.18333333333333335,12.516666666666666,1.175,0.0
846,10.216666666666667,4.691666666666666,1.1500000000000001,10.158333333333333,1.0916666666666666,0.0
847,9.666666666666666,5.408333333333334,1.3333333333333333,9.383333333333333,1.125,0.0
848,11.183333333333332,6.558333333333334,1.3333333333333333,9.333333333333334,1.5,0.0
849,14.450000000000001,7.833333333333333,1.3333333333333333,9.008333333333333,0.7416666666666667,0.0
850,14.933333333333332,7.833333333333333,1.3333333333333333,8.5,0.3333333333333333,0.0
851,15.200000000000001,7.833333333333333,1.3333333333333333,8.366666666666667,0.3333333333333333,0.0
852,15.541666666666666,7.833333333333333,1.3333333333333333,8.166666666666666,0.3333333333333333,0.0
853,13.991666666666667,7.833333333333333,1.3333333333333333,6.966666666666666,0.3333333333333333,0.0
854,11.15,7.241666666666667,1.3333333333333333,6.733333333333333,0.3333333333333333,0.0
855,11.0,7.166666666666667,1.3333333333333333,7.133333333333333,0.3333333333333333,0.0
856,11.0,6.0249999999999995,1.2083333333333333,6.2749999999999995,0.3333333333333333,0.0
857,10.9,4.166666666666667,0.6083333333333333,5.733333333333333,0.3333333333333333,0.0
858,11.0,5.216666666666667,0.3333333333333333,5.666666666666667,0.3333333333333333,0.0
859,14.525,5.125,0.3333333333333333,5.375,0.3333333333333333,0.0
860,16.3,5.0,0.3333333333333333,5.0,0.3333333333333333,0.0
861,14.65,3.6666666666666665,0.3333333333333333,5.0,0.3333333333333333,0.0
862,13.958333333333334,2.4250000000000003,0.3,5.0,0.049999999999999996,0.0
863,17.775000000000002,2.0,0.0,5.1499999999999995,0.0,0.0
864,16.916666666666668,1.9333333333333333,0.0,5.166666666666667,0.0,0.0
865,12.924999999999999,1.8333333333333333,0.0,5.433333333333334,0.0,0.0
866,13.366666666666667,1.9333333333333333,0.0,2.0083333333333333,0.0,0.7083333333333334
867,18.783333333333335,1.8333333333333333,0.0,3.5749999999999997,0.0,1.5833333333333333
868,24.983333333333334,2.0,0.0,6.308333333333334,0.0,2.0
869,26.86666666666667,2.0,0.0,6.491666666666667,0.0,2.0
870,19.925,2.0,0.0,5.391666666666667,0.0,2.75
871,20.383333333333333,1.625,0.0,3.891666666666667,0.0,2.4250000000000003
872,21.150000000000002,1.0,0.0,2.158333333333333,0.0,0.75
873,20.333333333333332,1.0,0.0,2.5583333333333336,0.4166666666666667,0.0
874,20.333333333333332,1.0,0.0,3.266666666666667,0.225,0.0
875,20.183333333333334,1.0,0.0,3.908333333333333,0.09999999999999999,0.0
876,15.066666666666668,1.0,0.0,5.216666666666667,0.03333333333333333,0.0
877,6.133333333333333,2.016666666666667,4.633333333333334,3.3000000000000003,0.45,0.0
878,6.866666666666667,7.316666666666666,15.575000000000001,1.3166666666666667,2.1083333333333334,0.0
879,7.833333333333333,9.441666666666668,17.775000000000002,1.3416666666666668,3.1666666666666665,0.0
880,4.133333333333334,4.841666666666667,8.133333333333333,0.5,0.5,0.0
881,8.808333333333334,9.716666666666667,7.116666666666667,0.15,0.5,0.0
882,15.491666666666667,16.416666666666668,7.166666666666667,1.1583333333333334,0.5,0.0
883,20.724999999999998,21.733333333333334,7.166666666666667,3.0,0.5,0.0
884,25.775000000000002,24.233333333333334,6.8,4.133333333333334,0.5,0.0
885,31.650000000000002,25.28333333333333,6.166666666666667,4.166666666666667,0.375,0.0
886,29.34166666666667,22.55,5.466666666666666,3.0666666666666664,0.0,0.0
887,19.325,18.625,3.775,0.19999999999999998,0.0,0.0
888,15.333333333333334,11.466666666666667,1.6166666666666665,0.4583333333333333,0.0,0.0
889,16.516666666666666,9.299999999999999,0.6666666666666666,1.0833333333333333,0.0,0.0
890,17.783333333333335,4.2250000000000005,0.6666666666666666,1.5,0.0,0.0
891,15.299999999999999,3.5,0.6666666666666666,2.0,0.15,0.0
892,12.316666666666668,3.5,0.6666666666666666,3.0500000000000003,0.3333333333333333,0.0
893,13.125,3.5,0.6666666666666666,3.1666666666666665,0.7666666666666666,0.0
894,13.416666666666666,4.125,0.6666666666666666,3.75,2.5,0.0
895,14.166666666666666,4.566666666666666,0.6666666666666666,4.866666666666666,2.5,0.0
896,11.475,2.6666666666666665,0.6666666666666666,5.633333333333333,2.3000000000000003,0.425
897,11.775,2.3666666666666667,0.6666666666666666,4.8500000000000005,2.1666666666666665,1.5
898,6.466666666666666,2.75,0.6666666666666666,5.041666666666667,2.1666666666666665,1.5
899,7.833333333333333,2.0,0.6666666666666666,5.2749999999999995,2.1666666666666665,1.5
900,8.333333333333334,2.0,0.5,5.416666666666667,2.1666666666666665,0.6
901,8.616666666666667,2.466666666666667,0.0,5.666666666666667,2.1666666666666665,0.0
902,7.8,7.841666666666666,0.14166666666666666,5.8500000000000005,2.1666666666666665,0.0
903,7.333333333333333,16.216666666666665,0.08333333333333333,5.908333333333334,2.1666666666666665,0.0
904,7.366666666666667,18.224999999999998,0.35000000000000003,5.466666666666666,2.1666666666666665,0.0
905,11.025,18.0,2.841666666666667,5.5,2.1666666666666665,0.0
906,12.266666666666666,20.291666666666668,5.166666666666667,5.5,2.1666666666666665,0.0
907,12.333333333333334,23.875,5.166666666666667,4.675,2.1666666666666665,0.0
908,14.833333333333334,25.55,5.166666666666667,4.5,2.1666666666666665,0.0
909,22.96666666666667,26.183333333333334,5.166666666666667,2.4916666666666667,2.283333333333333,0.0
910,26.191666666666666,27.53333333333333,5.466666666666666,3.783333333333333,2.1666666666666665,0.0
911,30.041666666666668,29.291666666666668,6.45,4.458333333333333,2.1666666666666665,0.0
912,29.224999999999998,28.558333333333334,6.5,3.35,2.1666666666666665,0.0
913,23.383333333333336,17.408333333333335,6.5,7.1499999999999995,0.325,0.0
914,18.058333333333334,8.433333333333334,6.5,7.783333333333334,0.0,0.0
915,17.625,7.008333333333333,6.5,3.9166666666666665,0.0,0.05833333333333333
916,18.983333333333334,6.3999999999999995,5.633333333333333,0.5,0.0,1.6166666666666665
917,22.291666666666668,4.133333333333334,5.5,0.5,0.0,2.3333333333333335
918,19.974999999999998,4.3999999999999995,3.775,0.5,0.0,2.3333333333333335
919,23.191666666666666,4.058333333333334,1.1666666666666667,1.3083333333333333,0.0,2.3333333333333335
920,28.90833333333333,4.683333333333334,0.8333333333333334,6.066666666666666,0.0,2.8000000000000003
921,30.683333333333334,6.133333333333333,0.8333333333333334,7.983333333333333,0.0,3.5
922,32.43333333333333,6.75,0.7083333333333334,6.5249999999999995,0.0,3.5
923,38.425000000000004,6.5,0.0,4.733333333333333,0.0,3.5
924,42.11666666666667,6.5,0.0,4.666666666666667,0.45,3.5
925,43.81666666666666,6.566666666666666,0.0,4.666666666666667,1.1666666666666667,3.5
926,49.88333333333333,7.166666666666667,0.0,5.3,1.1666666666666667,3.0500000000000003
927,52.074999999999996,7.166666666666667,0.0,4.491666666666666,1.3333333333333333,2.8166666666666664
928,53.68333333333334,7.066666666666666,0.0,4.266666666666667,1.5,2.8333333333333335
929,54.65833333333333,4.983333333333333,0.0,5.133333333333334,2.0416666666666665,2.8333333333333335
930,50.65833333333333,4.166666666666667,0.0,6.325,0.7999999999999999,2.8333333333333335
931,50.175000000000004,6.808333333333334,0.0,7.283333333333334,0.0,2.8333333333333335
932,47.791666666666664,10.9,0.0,7.783333333333334,0.0,2.8333333333333335
933,21.458333333333332,3.6333333333333333,0.0,7.833333333333333,0.0,1.1333333333333333
934,5.083333333333333,0.0,0.0,9.25,0.0,0.0
935,0.5,0.0,0.0,12.791666666666666,0.0,0.0
936,0.47500000000000003,0.0,0.0,21.133333333333333,0.0,0.0
937,0.0,0.0,0.0,24.483333333333334,0.0,0.0
938,0.0,0.0,0.0,27.141666666666666,0.0,0.0
939,0.0,0.0,0.0,33.90833333333333,0.0,0.0
940,0.0,0.0,0.0,41.15,0.0,0.0
941,0.0,0.0,0.0,41.1,0.0,0.0
942,0.35000000000000003,0.2916666666666667,0.0,33.824999999999996,0.0,0.0
943,2.0,1.7083333333333333,0.0,20.983333333333334,0.0,0.0
944,2.1,1.8333333333333333,0.0,15.458333333333334,0.0,0.0
945,2.6666666666666665,2.125,0.0,14.5,0.0,0.0
946,2.6666666666666665,2.6666666666666665,0.0,14.5,0.0,0.0
947,1.2249999999999999,4.408333333333333,0.0,17.425,0.0,0.0
948,1.0416666666666667,9.258333333333333,0.0,20.783333333333335,0.0,0.0
949,3.533333333333333,10.625,0.0,21.033333333333335,0.0,0.0
950,6.066666666666666,20.208333333333332,0.0,21.991666666666664,0.0,0.0
951,6.333333333333333,24.541666666666668,0.0,21.7,0.0,0.0
952,6.333333333333333,25.516666666666666,0.0,21.883333333333336,0.0,0.0
953,6.333333333333333,24.849999999999998,0.0,24.65833333333333,0.3666666666666667,0.0
954,6.333333333333333,21.991666666666664,0.0,26.46666666666667,2.6833333333333336,0.0
955,6.333333333333333,13.291666666666666,0.0,20.566666666666666,2.6666666666666665,0.0
956,6.0249999999999995,5.433333333333334,0.0,9.966666666666667,0.39999999999999997,0.0
957,6.166666666666667,3.783333333333333,0.0,2.3333333333333335,0.0,0.0
958,6.2749999999999995,1.7916666666666667,0.0,2.0083333333333333,0.0,0.0
959,8.0,4.241666666666666,0.0,2.4916666666666667,0.0,0.0
960,10.108333333333333,4.833333333333333,0.0,3.5666666666666664,0.0,0.0
961,12.4,4.833333333333333,0.0,3.85,0.0,0.0
962,14.5,5.008333333333333,0.0,3.7083333333333335,0.0,0.0
963,11.641666666666666,3.5,0.6333333333333333,3.375,0.0,0.21666666666666667
964,8.833333333333334,5.066666666666666,0.6666666666666666,9.266666666666667,0.0,1.9333333333333333
965,8.833333333333334,6.5,0.6666666666666666,14.441666666666668,0.0,3.716666666666667
966,6.233333333333333,5.733333333333333,0.6666666666666666,14.975,0.375,8.85
967,4.191666666666666,2.1166666666666667,0.19999999999999998,15.666666666666666,0.8333333333333334,9.833333333333334
968,1.7166666666666668,1.3333333333333333,0.0,15.666666666666666,0.8333333333333334,9.833333333333334
969,1.5,1.3333333333333333,0.0,15.058333333333332,0.8333333333333334,8.825000000000001
970,1.5,4.708333333333333,0.0,14.333333333333334,0.8333333333333334,8.4
971,1.6333333333333335,7.6000000000000005,0.0,14.333333333333334,0.8333333333333334,9.5
972,2.891666666666667,12.866666666666667,0.0,16.333333333333332,0.8333333333333334,10.433333333333332
973,3.1666666666666665,18.150000000000002,0.0,16.316666666666666,0.8333333333333334,12.0
974,1.8166666666666667,19.616666666666664,0.0,21.5,0.8333333333333334,14.200000000000001
975,1.6666666666666667,14.866666666666667,0.0,24.166666666666668,0.8333333333333334,14.358333333333334
976,2.7916666666666665,13.683333333333332,0.0,24.166666666666668,0.8333333333333334,13.933333333333332
977,7.0,14.933333333333332,0.0,24.75,0.8333333333333334,12.833333333333334
978,7.0,14.808333333333332,0.0,26.55,0.8333333333333334,11.433333333333332
979,7.0,10.9,0.0,27.241666666666664,0.8333333333333334,11.966666666666667
980,7.0,10.666666666666666,0.0,29.075,1.1166666666666667,12.0
981,7.0,10.591666666666667,0.0,32.225,1.5,11.125
982,7.0,7.883333333333333,0.0,34.55833333333333,1.5,8.383333333333333
983,7.0,2.2416666666666667,0.0,34.833333333333336,3.3083333333333336,5.816666666666666
984,7.2,2.0,0.06666666666666667,34.775,4.5,5.666666666666667
985,7.641666666666667,2.3000000000000003,0.16666666666666666,35.65833333333333,4.45,5.666666666666667
986,7.983333333333333,2.5,0.16666666666666666,36.46666666666667,3.716666666666667,5.666666666666667
987,5.991666666666667,5.341666666666666,0.16666666666666666,37.391666666666666,3.6166666666666667,5.691666666666666
988,4.875,9.216666666666667,0.16666666666666666,42.65833333333333,3.375,6.983333333333333
989,2.158333333333333,9.333333333333334,0.16666666666666666,43.041666666666664,3.0,8.333333333333334
990,1.5,9.083333333333334,0.16666666666666666,42.96666666666667,5.408333333333334,10.083333333333334
991,1.5,7.8999999999999995,0.16666666666666666,44.26666666666667,10.475,15.266666666666666
992,1.5,6.45,0.16666666666666666,45.25,14.916666666666666,18.758333333333336
993,1.5,0.0,0.16666666666666666,45.5,17.408333333333335,21.708333333333332
994,1.5,0.0,0.16666666666666666,46.21666666666667,21.2,22.3
995,1.5,0.0,0.16666666666666666,47.11666666666667,23.766666666666666,24.133333333333336
996,1.5,0.0,0.16666666666666666,46.208333333333336,24.191666666666666,26.141666666666666
997,1.5,0.0,0.16666666666666666,43.88333333333333,28.441666666666666,27.441666666666666
998,1.5,0.0,0.16666666666666666,41.5,45.833333333333336,29.491666666666664
999,1.5,0.0,0.16666666666666666,43.775,51.26666666666667,28.0
1000,1.5,0.525,0.425,42.0,53.63333333333333,28.0
1001,1.5,0.35000000000000003,1.2249999999999999,41.80833333333333,54.44166666666666,28.208333333333332
1002,1.125,0.0,1.5,40.324999999999996,55.85,30.71666666666667
1003,0.0,0.0,1.5,40.63333333333333,57.21666666666667,32.166666666666664
1004,2.3249999999999997,0.44166666666666665,1.5,38.925000000000004,57.21666666666667,32.65
1005,3.6666666666666665,5.991666666666667,2.6166666666666667,35.50833333333333,53.40833333333333,31.724999999999998
1006,3.6666666666666665,8.049999999999999,3.0,35.0,48.76666666666667,31.666666666666668
1007,3.8000000000000003,9.200000000000001,3.4499999999999997,33.225,43.28333333333333,31.3
1008,5.05,9.666666666666666,2.6,31.833333333333332,36.958333333333336,23.275000000000002
1009,5.5,9.666666666666666,2.5,31.833333333333332,32.833333333333336,21.516666666666666
1010,2.391666666666667,9.433333333333334,2.5,31.833333333333332,32.625,20.858333333333334
1011,0.5166666666666667,8.325000000000001,2.5,30.366666666666664,30.34166666666667,19.258333333333333
1012,0.0,5.166666666666667,2.5,22.166666666666668,23.71666666666667,14.0
1013,0.0,3.5499999999999994,0.625,22.691666666666666,22.833333333333332,13.049999999999999
1014,0.0,0.13333333333333333,0.0,24.558333333333334,21.724999999999998,7.666666666666667
1015,0.0,0.0,0.0,25.075,21.541666666666668,7.033333333333334
1016,0.0,0.0,0.0,29.65833333333333,18.150000000000002,7.0
1017,0.0,0.0,0.0,29.258333333333336,15.533333333333333,7.0
1018,0.0,0.0,0.0,27.983333333333334,15.275,7.0
1019,0.18333333333333335,0.0,0.0,30.916666666666668,10.833333333333334,6.2749999999999995
1020,3.7083333333333335,0.75,0.0,36.416666666666664,5.8,2.1166666666666667
1021,6.358333333333333,4.333333333333333,0.0,38.791666666666664,4.7,1.4333333333333333
1022,7.2,4.333333333333333,0.0,40.65833333333334,9.641666666666667,0.0
1023,7.466666666666666,4.483333333333333,0.0,44.36666666666667,8.85,0.0
1024,7.166666666666667,5.291666666666667,0.0,46.65,11.433333333333332,0.0
1025,7.166666666666667,5.566666666666666,0.0,49.15,11.558333333333332,0.0
1026,1.5166666666666666,4.941666666666666,0.0,50.65,8.975,0.0
1027,0.6666666666666666,5.166666666666667,0.0,52.55833333333334,3.3249999999999997,0.0
1028,0.6666666666666666,5.166666666666667,0.0,55.949999999999996,2.7583333333333333,0.0
1029,0.6666666666666666,5.125,0.0,58.14166666666667,2.058333333333333,0.0
1030,0.6666666666666666,2.033333333333333,0.0,59.525,0.7000000000000001,0.0
1031,0.6666666666666666,2.0,0.0,60.875,0.03333333333333333,0.0
1032,0.6666666666666666,2.0,0.0,59.475,0.0,0.0
1033,0.6666666666666666,1.2666666666666666,0.7000000000000001,58.38333333333333,0.0,0.0
1034,0.6666666666666666,0.16666666666666666,4.216666666666667,62.81666666666666,0.0,0.0
1035,0.6666666666666666,0.16666666666666666,8.841666666666667,71.23333333333333,0.0,0.0
1036,0.6666666666666666,0.16666666666666666,10.799999999999999,73.95833333333333,0.0,0.0
1037,0.6666666666666666,0.5583333333333333,11.166666666666666,71.88333333333334,0.0,0.0
1038,0.6666666666666666,2.4916666666666667,12.591666666666667,71.75,0.0,0.0
1039,0.6666666666666666,3.6333333333333333,16.833333333333332,72.06666666666666,0.0,0.0
1040,0.6666666666666666,4.0,19.25,72.66666666666667,0.0,0.0
1041,0.6666666666666666,4.083333333333333,20.533333333333335,73.16666666666667,0.15833333333333333,0.0
1042,0.6666666666666666,4.616666666666666,23.474999999999998,72.21666666666667,3.1333333333333333,0.0
1043,0.6666666666666666,5.108333333333333,12.291666666666666,63.88333333333333,0.6,0.0
1044,0.6666666666666666,4.008333333333334,7.5249999999999995,53.9,0.0,0.0
1045,0.6666666666666666,3.716666666666667,2.6,48.28333333333333,0.0,0.0
1046,0.4666666666666666,4.375,1.2666666666666668,43.01666666666667,0.0,0.0
1047,0.0,4.508333333333334,0.6666666666666666,42.6,0.0,0.0
1048,0.0,3.5666666666666664,0.4166666666666667,43.6,0.0,0.0
1049,0.0,3.5,0.0,37.858333333333334,0.3,0.0
1050,0.0,3.875,0.0,40.81666666666667,2.8333333333333335,0.0
1051,0.0,2.733333333333333,0.0,48.99166666666667,2.8333333333333335,0.0
1052,0.0,3.9,0.0,53.86666666666667,2.9416666666666664,0.0
1053,0.0,7.583333333333333,0.725,60.24166666666667,3.0,0.0
1054,0.0,9.166666666666666,3.6,64.05,3.5,0.0
1055,0.0,7.941666666666666,4.666666666666667,67.13333333333334,4.5,0.0
1056,0.0,8.666666666666666,8.591666666666667,66.76666666666667,4.5,0.0
1057,0.0,8.633333333333333,12.408333333333333,63.25833333333333,4.5,0.0
1058,0.0,5.216666666666667,13.299999999999999,57.89166666666667,4.5,0.0
1059,0.0,4.0,13.508333333333333,57.550000000000004,4.5,0.0
1060,0.0,1.4083333333333332,13.5,58.708333333333336,4.5,0.0
1061,0.0,1.3333333333333333,13.5,59.36666666666667,4.733333333333333,0.0
1062,0.0,1.3333333333333333,13.6,59.96666666666667,5.3999999999999995,0.0
1063,0.0,1.3333333333333333,11.975,61.23333333333333,3.2416666666666667,0.0
1064,0.0,1.3333333333333333,8.475,61.64166666666667,2.6666666666666665,0.0
1065,0.0,1.3333333333333333,4.375,60.4,2.375,0.0
1066,0.0,1.3333333333333333,3.766666666666667,60.53333333333333,0.11666666666666665,0.0
1067,0.0,1.3333333333333333,3.6666666666666665,62.75833333333333,0.0,0.0
1068,0.9416666666666665,1.3333333333333333,3.6666666666666665,66.83333333333333,0.0,0.0
1069,2.35,1.0666666666666667,3.6666666666666665,61.541666666666664,0.0,0.0
1070,0.6,0.0,3.6666666666666665,61.30833333333334,0.0,0.0
1071,0.0,0.0,3.6666666666666665,56.225,0.0,0.0
1072,0.0,0.26666666666666666,1.4166666666666667,31.175,0.6666666666666666,0.0
1073,3.2416666666666667,2.2083333333333335,1.5666666666666667,8.0,0.0,0.0
1074,3.6666666666666665,2.5,3.775,5.45,0.0,0.0
1075,3.6666666666666665,2.5,7.183333333333334,4.133333333333334,0.0,0.0
1076,3.6666666666666665,3.1666666666666665,6.2,3.8333333333333335,0.0,0.0
1077,3.233333333333333,1.45,6.408333333333334,3.8333333333333335,0.0,0.0
1078,1.5,2.8666666666666667,6.5,3.641666666666667,0.0,0.0
1079,1.5,3.0749999999999997,6.966666666666666,0.0,0.0,0.0
1080,1.5,2.608333333333333,7.0,0.0,0.0,0.0
1081,1.5333333333333332,3.716666666666667,3.7416666666666667,0.0,0.0,0.0
1082,2.3666666666666667,3.775,3.1666666666666665,0.0,0.0,0.0
1083,4.116666666666666,3.5,3.1666666666666665,0.0,0.0,0.0
1084,4.333333333333333,3.5,3.3000000000000003,0.0,0.0,0.0
1085,4.333333333333333,2.875,3.3333333333333335,0.0,0.0,0.0
1086,4.333333333333333,2.6666666666666665,3.533333333333333,0.0,0.0,0.0
1087,4.333333333333333,3.0666666666666664,3.6666666666666665,0.0,0.0,0.0
1088,3.225,3.1666666666666665,4.066666666666666,0.0,0.0,0.0
1089,0.15833333333333333,3.1666666666666665,4.841666666666667,0.0,0.0,0.0
1090,0.0,2.8666666666666667,5.166666666666667,0.0,0.0,0.0
1091,0.0,1.6666666666666667,5.166666666666667,0.0,0.0,0.0
1092,0.0,1.5166666666666666,5.075,0.0,0.0,0.0
1093,0.0,1.2166666666666666,2.766666666666667,0.0,0.0,0.0
1094,0.39999999999999997,5.733333333333333,1.0083333333333333,0.0,0.0,0.0
1095,5.9750000000000005,7.566666666666666,1.3333333333333333,0.0,0.0,0.0
1096,9.966666666666667,8.066666666666668,1.8916666666666666,0.0,0.0,0.0
1097,8.6,9.833333333333334,2.0,0.0,0.0,0.0
1098,7.666666666666667,7.916666666666667,3.4166666666666665,0.0,0.0,0.0
1099,7.566666666666666,6.5249999999999995,4.333333333333333,0.0,0.0,0.0
1100,6.266666666666667,3.9333333333333336,4.533333333333333,0.17500000000000002,0.0,0.0
1101,6.166666666666667,4.333333333333333,4.116666666666666,1.6166666666666665,0.06666666666666667,0.0
1102,7.266666666666666,4.633333333333334,2.0749999999999997,1.6666666666666667,0.21666666666666667,0.0
1103,9.491666666666665,2.6083333333333334,1.8333333333333333,2.191666666666667,0.0,0.0
1104,8.808333333333334,1.5583333333333333,2.558333333333333,3.0,0.0,0.0
1105,7.058333333333334,2.066666666666667,2.433333333333333,3.0,0.0,0.0
1106,6.2749999999999995,1.5,2.433333333333333,3.5,0.0,0.0
1107,5.7,1.5,2.5,5.558333333333334,0.0,0.0
1108,5.816666666666666,1.5,2.5,6.341666666666666,0.6,0.0
1109,6.891666666666667,1.875,2.5,5.8500000000000005,1.2,0.0
1110,6.166666666666667,3.608333333333333,0.8416666666666668,3.4749999999999996,0.0,0.0
1111,7.55,3.0416666666666665,0.8333333333333334,2.6666666666666665,2.5416666666666665,0.0
1112,8.0,1.6666666666666667,0.8333333333333334,2.6666666666666665,3.1999999999999997,2.033333333333333
1113,8.5,1.3333333333333333,0.8333333333333334,3.7916666666666665,3.5,2.8333333333333335
1114,8.5,1.3333333333333333,0.9,4.833333333333333,3.9416666666666664,2.8333333333333335
1115,8.016666666666667,0.9666666666666667,1.3,4.833333333333333,5.233333333333333,2.8333333333333335
1116,7.666666666666667,0.0,0.5750000000000001,6.441666666666666,5.5,2.8333333333333335
1117,7.666666666666667,0.0,0.0,5.216666666666667,2.375,2.8333333333333335
1118,7.666666666666667,0.6333333333333333,0.0,4.916666666666667,0.0,3.475
1119,7.791666666666667,0.6666666666666666,0.0,5.0,0.0,4.666666666666667
1120,11.025,0.6666666666666666,0.0,5.0,0.0,3.591666666666667
1121,12.200000000000001,1.9083333333333332,0.0,4.683333333333334,0.0,2.8333333333333335
1122,11.708333333333334,2.5500000000000003,0.2833333333333333,4.166666666666667,0.0,2.8333333333333335
1123,9.666666666666666,1.0333333333333332,0.0,3.85,0.0,3.233333333333333
1124,7.066666666666666,0.0,0.0,4.466666666666667,0.0,3.3333333333333335
1125,7.75,0.0,0.0,4.666666666666667,0.0,3.3333333333333335
1126,8.450000000000001,0.09999999999999999,0.0,4.666666666666667,0.0,3.3333333333333335
1127,10.958333333333334,0.6666666666666666,0.0,5.591666666666666,0.13333333333333333,3.3333333333333335
1128,13.166666666666666,2.283333333333333,0.0,6.6499999999999995,0.0,3.3333333333333335
1129,13.216666666666667,1.1166666666666667,0.0,6.783333333333334,0.0,2.966666666666667
1130,13.141666666666666,0.43333333333333335,0.0,6.0,0.0,0.7333333333333334
1131,9.391666666666667,0.0,0.0,6.0,0.0,0.0
1132,6.341666666666666,0.075,0.0,6.0,0.0,0.0
1133,4.1000000000000005,0.9249999999999999,0.11666666666666665,6.0,0.0,0.0
1134,2.8166666666666664,1.0,1.1500000000000001,5.325,0.0,0.0
1135,1.2833333333333334,1.0,2.766666666666667,3.366666666666667,0.0,0.0
1136,0.0,1.0,2.5083333333333333,4.6499999999999995,0.0,0.0
1137,0.7999999999999999,4.7749999999999995,2.3333333333333335,4.433333333333334,0.0,0.0
1138,2.183333333333333,6.066666666666666,2.3333333333333335,3.8333333333333335,0.0,0.0
1139,2.3833333333333333,4.933333333333334,2.5833333333333335,3.5833333333333335,0.0,0.0
1140,3.283333333333333,2.7416666666666667,2.8333333333333335,3.8333333333333335,0.0,0.0
1141,2.766666666666667,2.5,3.408333333333333,3.408333333333333,0.0,0.0
1142,2.6666666666666665,2.8333333333333335,5.191666666666666,1.325,0.0,0.0
1143,2.6666666666666665,2.8166666666666664,4.983333333333333,0.9,0.0,0.0
1144,2.6666666666666665,2.3666666666666667,2.3916666666666666,0.3833333333333333,0.0,0.0
1145,2.6666666666666665,0.6166666666666667,2.308333333333333,0.3333333333333333,0.0,0.0
1146,1.6500000000000001,0.3333333333333333,3.4166666666666665,0.3333333333333333,0.0,0.0
1147,0.125,0.3333333333333333,3.4333333333333336,2.341666666666667,0.0,0.0
1148,0.0,0.016666666666666666,3.391666666666667,4.5,0.0,0.0
1149,0.0,0.0,4.041666666666667,4.5,0.0,0.0
1150,0.0,0.049999999999999996,4.3,4.5,0.0,0.0
1151,0.0,1.1583333333333334,4.55,4.583333333333333,0.0,0.0
1152,1.075,1.6666666666666667,4.6000000000000005,7.233333333333333,0.09999999999999999,0.0
1153,3.125,1.9916666666666665,4.8999999999999995,10.875,0.024999999999999998,0.0
1154,6.541666666666667,3.1666666666666665,7.333333333333333,16.525000000000002,0.0,0.0
1155,3.8000000000000003,1.75,8.0,21.941666666666666,0.0,0.0
1156,2.966666666666667,0.3,8.0,17.225,0.0,0.0
1157,2.1666666666666665,0.0,8.299999999999999,12.075000000000001,0.0,0.0
1158,2.1666666666666665,0.0,5.191666666666666,11.875,0.0,0.0
1159,2.1666666666666665,0.0,3.0083333333333333,11.166666666666666,0.0,0.0
1160,2.2666666666666666,0.0,3.0,9.725,0.0,0.0
1161,2.1666666666666665,0.0,2.316666666666667,3.0833333333333335,0.0,0.0
1162,0.8333333333333334,0.0,0.5666666666666667,2.0,0.0,0.0
1163,0.5,0.0,0.43333333333333335,0.5499999999999999,0.0,0.0
1164,0.17500000000000002,0.0,0.6666666666666666,0.6333333333333333,0.0,0.0
1165,0.0,0.024999999999999998,1.5250000000000001,0.8333333333333334,0.0,0.0
1166,0.0,1.5583333333333336,2.0,0.8083333333333332,0.0,0.26666666666666666
1167,0.0,2.3333333333333335,2.0,0.0,0.0,1.6500000000000001
1168,0.0,2.3333333333333335,2.0,0.0,0.0,2.0
1169,0.0,2.3333333333333335,2.0,0.0,0.0,2.0
1170,0.0,2.3333333333333335,2.0,0.0,0.0,2.0
1171,0.0,1.9333333333333333,2.1416666666666666,0.0,0.0,2.0
1172,0.075,1.3666666666666665,2.6916666666666664,0.0,0.0,2.0
1173,0.3666666666666667,2.0,3.608333333333333,0.0,0.0,2.0
1174,0.0,2.0,0.3,0.0,0.0,2.7916666666666665
1175,2.1083333333333334,2.225,0.6833333333333332,0.0,0.0,5.258333333333334
1176,5.408333333333334,2.1,1.4166666666666667,0.5166666666666667,0.0,4.608333333333333
1177,8.674999999999999,2.9,1.8333333333333333,0.6666666666666666,0.0,2.033333333333333
1178,8.5,1.4333333333333333,1.875,0.6666666666666666,0.0,0.0
1179,9.700000000000001,0.0,3.1166666666666667,0.48333333333333334,0.0,0.0
1180,8.5,0.45,4.158333333333334,0.0,0.0,0.0
1181,7.316666666666666,0.5,6.45,0.0,0.0,0.0
1182,6.833333333333333,0.5,7.3999999999999995,0.0,0.0,0.0
1183,6.833333333333333,0.5,8.033333333333333,0.0,0.0,0.0
1184,6.833333333333333,0.5,6.083333333333333,0.0,0.0,0.0
1185,6.833333333333333,0.5,5.591666666666666,0.0,0.0,0.0
1186,6.833333333333333,0.43333333333333335,3.516666666666667,0.0,0.0,0.0
1187,6.833333333333333,0.16666666666666666,2.408333333333333,0.35000000000000003,0.0,0.0
