PC1,PC2,PC3,PC4,PC5,PC6,time_points
-25.293973830227902,-19.072106189449332,9.625597535910769,14.811509018289723,-5.238008562012634,-1.8794322176711107,491
-25.854051056175855,-19.53826565970286,9.893699188758903,13.75109285054483,-4.887700262094045,-1.3755569031991195,492
-27.82834261974949,-21.48159933958709,10.854751446650821,11.722212173797367,-5.159197451812459,-0.37809804447999074,493
-28.520696204252506,-22.2952254391932,10.750881532562644,10.287611989752593,-6.9114694517948045,0.18853356965795812,494
-31.248265211559648,-23.247189602253357,11.250997273515807,10.211864173409493,-9.300587585501168,0.29960581748176174,495
-35.86865145658538,-27.87552105843017,13.876181534686,8.814971183145605,-10.523545655190178,1.2183353184061971,496
-37.35505987814745,-28.68982479520177,14.630124847855003,9.14624118052422,-10.555849835663219,1.1958017856199745,497
-38.50064216174688,-28.82258481924505,14.730002052249814,8.89600270447955,-11.41030124488376,1.3351480424144744,498
-40.03766883788181,-30.119966507436732,16.009371420012975,8.961191489173615,-9.991560154033404,1.5103514831341658,499
-40.17498086132474,-28.620733087520332,16.21430740105058,9.264684012015831,-6.755426639676191,1.5300766306367384,500
-39.911828036443346,-27.17401765120658,15.196000577898067,9.057898565404694,-8.040744598018632,1.502947342700659,501
-33.60885272293571,-21.061919909289543,10.06739082186336,7.753905248164348,-11.31041523408129,1.3285192326435344,502
-30.83985564669605,-18.434404523061115,7.76174477892387,7.151378918634849,-13.053974420174008,1.2495500504560975,503
-30.993186662073157,-18.50385065572878,8.05451742447606,7.262644857047751,-12.172462722139278,1.2604652089726571,504
-31.55807977761381,-19.128918492930776,8.409220974650776,7.325789515631768,-12.427918216161725,1.2717169230593606,505
-31.487695349733485,-19.23230690761052,8.009615762022463,7.147670250794744,-14.115946111338756,1.2560962389678523,506
-31.67631647183695,-19.847778696053823,8.023577413013887,7.06731315739858,-15.312089931158278,1.2529533688672303,507
-30.86355647490369,-20.256661728772844,8.153559384797514,7.045495797252449,-14.645376061943418,1.2498010488682134,508
-28.41444389972447,-18.048336028995852,6.931560547829902,6.826657062093561,-13.14441059982916,1.2085538697239986,509
-28.29885320832832,-17.79804570685651,7.098937989001965,6.9286830762140434,-11.930960880395297,1.2158514162745464,510
-23.01847660879929,-12.195013062531519,3.3130948445855712,6.113181509056428,-11.818542885027567,1.0918630425456726,511
-16.859535363851553,-5.457215158366288,-0.7055825654071919,5.352200172794648,-9.765988815208157,0.9631303600604219,512
-15.81041487577589,-4.504903035514997,-1.7732637896101031,5.03904088765097,-11.270377972468323,0.9258739486635241,513
-14.829923075478877,-3.41959577588031,-2.388202621373866,4.929786951025929,-10.823475346328443,0.906373193569843,514
-12.291353252826463,-0.38427580842330294,-4.007344571900125,4.6511358874197875,-9.395846888503621,0.6463619132737807,515
-9.220852916223441,9.36572196070458,-8.9060953957733,-2.953053284779918,-5.047877165501382,-0.510897821618235,516
-4.34124682160527,8.237058327469263,-9.4025484651678,-3.1449140292761255,-3.9969084898101883,-0.6828192201085101,517
-2.444214965269599,6.527181641010148,-9.171304075340453,-3.6785887668390043,-3.812781253210621,-0.5456729539114656,518
-1.9981124190046278,6.193902884332949,-9.120620824571523,-3.4229791976562414,-3.819243000972416,0.1573158175745274,519
-1.0377666511327752,6.119116071665643,-9.284556407070419,-3.6447995576287147,-3.5461696404052074,-0.1618110434774239,520
0.19355614652276992,5.860299594819507,-9.427096923240677,-3.769197414442783,-3.262502575176398,-0.19141421288380966,521
2.4762785749950877,3.5767543262178947,-8.820224670702085,-1.5702599793458296,-3.5657879277655264,1.263476117918755,522
4.319589759154754,3.4666684102414016,-8.661966240636744,6.081690530744342,-4.425873000290412,13.900177039710337,523
6.675194808971373,3.4060725566236636,-8.783182063804277,9.859946539600335,-4.455930741322526,17.15412319131488,524
8.163385401679466,3.7431335031974085,-8.986514998536341,12.05511618036369,-4.3478206936428325,17.782017976756496,525
8.67975687691763,5.103554188415271,-9.71854277037567,10.486479282393793,-3.630953084539229,16.867926161495866,526
7.706410660941036,7.973025218114722,-10.9712978186311,5.282986136137445,-2.3054139079662352,11.008658941500864,527
7.184790509729978,7.801080037452171,-10.809486794704362,2.637620606455382,-1.5377024770647858,4.554071438145872,528
8.234783939359657,6.801344044692081,-10.64092379215001,2.0988272264042402,-1.3978109195928232,2.6165302494221194,529
10.86853340835892,8.958720988402526,-4.562805717876489,8.485911375817068,-2.7518568532682974,-0.1692583541212062,530
14.540985372058934,12.939686407677614,-1.1471651787026986,14.703018727913447,-4.210735859600389,-0.7732547176655425,531
14.224288274539573,14.51633683785034,-1.0271946934555087,18.91923545545717,-4.930245631843432,0.9546494661299555,532
14.087566999628633,16.30113430299834,0.5892720911197136,23.65178574530467,-5.6077055072398005,1.7877632214284094,533
14.284444465707764,16.675487390354757,0.9842098614158354,25.049908135785405,-6.058107564371006,1.0575037853456923,534
15.701667691749575,18.644999314873523,5.512932951680782,26.447988852919867,-7.445655854188038,-1.0474304963480767,535
20.85750210438866,18.240666728865477,11.708498282930607,27.766921272314956,-8.83208328772181,1.1493022609153285,536
23.351313885074298,17.497161183760678,13.511670360204732,29.925305348681636,-9.3238273392627,5.148250367046978,537
24.746035591812237,16.226986495728422,13.893893972634988,29.3557002931308,-8.965191966514293,5.008730816217411,538
24.243592133281595,17.378949500998402,14.501301811617951,30.28499215881899,-9.590317337807406,3.889517213812021,539
22.484477659915115,19.652230470816054,15.078046244298053,32.20926890972305,-10.11536836424836,0.9597323240757859,540
18.42658006632211,23.78779549568096,15.639865692873268,31.071755390337,-10.587558359402436,4.9284869984075526,541
19.53696906973163,20.0398607002211,12.264074779437074,28.17940498182781,-9.21902121366422,6.188689689592718,542
27.36757734600679,12.53461537627645,13.056682539630293,23.647022557806494,-8.150572946427554,7.092123390580716,543
35.4923435387169,7.591289306578843,17.61130653763459,21.14674922193423,-8.321985366589567,6.937454738842016,544
39.157697501677575,3.415030544621166,16.467208135899686,21.644457642369847,-7.691394487311149,6.543224042205414,545
41.751866788658695,-2.130396846514181,12.706751759222438,22.002531294837024,-6.486441762135425,6.384016944849061,546
42.18357597480577,-2.8839453447473256,12.56100276173829,20.58850459342691,-6.507172482130663,5.587761461924842,547
37.28097447143626,-0.07765795213631937,10.5452354659259,16.530017250911456,-6.2395257253093765,6.638054931131753,548
35.360297451544525,-1.0361159705709424,7.560409236179565,11.790055996520277,-5.038362156904769,4.931383576559449,549
36.687940655461496,-5.37586451170234,3.86841762951162,7.792170837169509,-3.4297907841057103,5.843714742888516,550
34.44626586357647,-6.065536231903105,-0.37196262067727354,6.904609109323256,-2.3591512680939672,6.693231812919437,551
27.473060581897787,-2.409026959683082,-5.076524044298042,6.794930846841475,-1.7004967484249953,6.725034678227665,552
16.17112688178888,5.296487914430402,-7.4712471170605905,-1.7963660298030728,-1.1426875022096756,3.7469726590395256,553
4.8978216975604285,3.205536412254093,-4.279203391563962,-0.7163453773881865,-2.722182828916855,3.936583127930237,554
-5.46097221459091,-4.908490039363378,-2.1667416231196444,-0.35667807058166706,-5.605296037389886,1.208625563827874,555
-10.037238670747882,-6.916927203727644,-1.7104615307817912,0.41586069916684165,-6.94716404541253,-1.6212523780242023,556
-12.026851093102948,-5.812170291181389,-1.7244248145628933,-0.07984597688946768,-6.779384524058362,-1.2959173867329923,557
-9.670450022868652,-0.7325148423312301,-4.12429643703662,-1.1680700507225041,-4.639063435769966,-0.9958780462160123,558
-10.553156232210183,1.1459675281373332,-4.751578457379152,-2.032075534183649,-4.290858466120881,-0.5987579409581718,559
-8.266896608948986,5.182471040748907,-6.838903358933139,-2.822383930437771,-2.965356339432304,-0.438223934092891,560
-5.34268404265151,7.501091167458,-8.422920036196478,-3.180519932414803,-2.2134923150070844,-0.494429417493181,561
-6.476807391969793,6.399367459049821,-7.181431392807909,-2.8561572450855888,-0.7039441678667412,-0.4526900521142774,562
-7.686407804079226,5.218758224257919,-5.56158522469537,-2.7354396870095026,-0.9233483139724588,-0.4075108395974291,563
-8.3231953477356,3.323129395409697,-4.338961709672261,-2.734036084581114,-1.9854910089050823,-0.38095753580936154,564
-8.715924942154789,0.18712527137304602,-3.15367138702011,-2.7418845359661392,-3.4056243280501084,-0.3611841657794225,565
-12.88020766704226,-4.915187577204982,-0.12220530602767876,-2.179591105112867,-4.483097613017178,-0.267009859128603,566
-17.31254445407439,-9.786746100805615,2.725477531009063,-1.6532101594754514,-6.175062815865598,-0.1761422963434514,567
-18.346099505312328,-10.957954817673384,3.381174874675804,-1.363463198745424,-6.769123739466945,-0.23361275261371567,568
-19.139644061959963,-10.428041724140295,3.1793307048766297,-1.090244064218,-7.652612361126536,-0.3493640034597367,569
-18.638128053682596,-6.0883687635434915,0.7010790158048945,-1.713197342735596,-9.378204418850252,-0.3009146541680981,570
-12.852026853426114,4.231103768109887,-2.998456347167877,0.8766677683549803,-3.0749662164390754,-1.6445809004585477,571
-12.106585973874806,4.581275505792838,-3.019422231613681,6.785578659498959,-1.5839491506914203,-4.072253183845482,572
-10.449771487585346,6.451382977427961,-2.2662261791972047,9.66307173744097,-1.6796283713902853,-5.4143554833377365,573
-7.209579502809915,10.917143065127144,1.9580596067645308,16.340853984952272,-2.882727119137939,-7.912506910489031,574
-1.3408557469653766,17.057818472159294,7.367602773962981,27.720233723589374,-5.338641697517319,-7.8681650117551625,575
1.014388584682922,19.29845608171551,10.279358902859693,32.92022043745312,-9.532249440030105,-8.476660138971532,576
2.7565942824294285,21.473067227448652,13.301605350695155,34.19176533290173,-11.325746949451517,-9.247989877098288,577
4.955295226225771,23.881646023929456,15.652760663391149,38.08405661597891,-12.181198663850463,-10.866784617925953,578
2.983821310553822,21.928879871895976,18.00591275474769,38.86475854789467,-11.590922512596872,-10.307992394459985,579
-2.2466406230185063,16.769724078799214,21.902287453926924,36.15283017327761,-11.600197919968384,-8.729675107378235,580
-3.0262692337276187,15.767781315399535,20.01951517648385,34.10381626403749,-11.99170616272924,-7.832774829504076,581
-3.482253638949764,14.337499201200014,17.734104112318107,35.20377090934804,-11.587553219141718,-5.507992888425166,582
-1.131861765063621,13.470277667340739,20.91382805736064,36.39252735137351,-10.72778614474947,-3.150681150983073,583
0.5439134064040323,14.687005995298248,22.522776374946208,36.49903652157156,-14.471058996907926,-2.4686972870156785,584
3.453067182156585,19.44521443394012,33.66210813069912,35.96455991661267,-17.220070121882024,-2.655084437953643,585
4.465886317729509,20.875929903934633,36.896306259939834,37.313660529147896,-18.167003952666093,-3.35193151559264,586
4.849475497048413,21.257246653734274,36.87011951354779,37.90500199083974,-18.115129341418527,-3.6272210385063333,587
5.247352866387195,21.73630779517355,36.793854890884106,36.59626475543857,-19.31287811174807,-3.182237624560072,588
4.937799834000038,21.423438019805587,35.560756173983975,34.00873184292483,-19.752988862305852,-2.108434860302859,589
5.327595631384899,21.803244604664158,33.02675687688905,32.970726631903226,-17.54231471586681,-3.4765466496061643,590
2.9007948605669847,18.209991881813163,23.282388994312747,29.941841089469744,-14.054533940975894,-7.5115321356288085,591
1.2052625797406045,16.897921672311316,17.18749651346097,27.85733231919591,-11.965950924943312,-7.182556990003137,592
-0.3573401356684828,18.429984748711565,12.59358338679005,26.661371619532154,-11.669508513892545,-6.605148206340133,593
-2.91952546099845,15.8784510435823,8.758052858093034,20.31244148480417,-9.098291048571513,-3.630806428988084,594
-6.418816671384469,11.870595547471433,1.9378021938910355,12.631984397274445,-6.120424558965993,0.001431737643879711,595
-8.032193035269168,10.81086330853805,-0.7979138245264055,4.279626985625605,-2.437517079697386,-0.5714453013421709,596
-7.583401850944068,11.56426781641408,-4.4272244310194635,-2.364461664585889,-1.5701438167499726,-0.7218246200749606,597
-10.401115568643984,8.003130952767357,-5.4591112108406525,-2.8761899718612183,-4.133393209245708,-0.3851521652631027,598
-10.13189789174132,8.361111032699215,-5.4175122735635375,-2.8772800010260546,-3.6387684370507225,-0.384334431264302,599
-5.292718852037786,14.132416883037623,-5.717495096495169,-3.094973457490051,-0.9745780565470297,-0.5938007808306395,600
-4.122652831528216,15.485993125588033,-2.9470230793675554,0.45968884436795787,-1.4354958552666388,-1.7366459785348707,601
-3.800263958319475,16.016229756887437,0.3765720629659069,3.1414974909485682,-2.0954603261436335,-2.101803821848536,602
-3.9106647186982957,16.18529860790419,3.8975849275666303,4.694559423981373,-2.918000971550176,-2.586854437389031,603
-5.223873323753474,14.901100297900916,3.2330561758107583,3.6026545340058456,-0.38428109668900423,-1.8941210954439767,604
-7.385769650258038,12.091294898099042,-1.7198713686216396,2.0143832422371983,2.5152663594605644,-2.056363826545965,605
-10.707668081612974,8.418940797938028,-3.0040409148685896,1.0883931780032274,5.406520133088412,-1.5243415924282115,606
-13.658754526421202,5.282897984938966,-2.2341823648272023,1.9347776624894282,8.139254539325963,-1.4765370440775971,607
-18.190562620164762,1.3998344634516395,2.0790763752492025,3.200088231835343,13.847818020113229,-1.3246074123857958,608
-27.504324829884265,-6.529172522122739,9.555792416332599,4.412484248003083,20.668246199124052,-0.6911281419102759,609
-31.952418712046303,-10.414965917380671,12.580901603880774,3.209169399610517,22.527480601888232,0.2792865160370895,610
-35.24752621645508,-13.395761341854266,15.954409048229408,4.202379323043575,27.349793049819706,0.39710680075998994,611
-34.89630285867543,-12.762997931029775,16.212520348092287,4.392405599980296,29.824843248515588,0.4092601444932436,612
-34.3492485497662,-12.649246992621888,14.905200589457937,3.869558730983869,25.408242192598536,0.35980468499033297,613
-32.360267374644195,-11.467662624253888,11.657848909676794,2.6899145155754027,16.637061726935197,0.2402365390439909,614
-29.42679836345601,-8.683239724511994,9.574115270296414,3.6072747040095843,15.405095815517994,0.04191226384669701,615
-24.1036357810256,-4.653379854611117,6.362897426061263,4.180268090233874,14.488134367511401,1.3729462437738138,616
-26.854471434175732,-7.500652258570133,8.278999385593364,4.040953743290152,14.52642224680414,0.1002316432921356,617
-28.447273395052996,-8.943832895710283,9.256690594592733,2.3927953058634412,15.305662099790403,-0.018775502434283414,618
-28.323810888996675,-9.212591973887296,8.252761069215502,1.5647241252353223,11.223393379198153,0.11140880893064468,619
-29.387268130210273,-10.763281321781372,8.187333555257748,1.332381999223398,7.1945329700137135,0.10325880022011928,620
-30.698914805286922,-12.427740910587467,8.593134038009522,1.2788621869261332,4.579617998756825,0.11266985640631086,621
-32.51298176369593,-14.429045826953374,9.74398122317073,1.4872804072838335,3.816225569658005,0.149273937024572,622
-33.37184145699049,-15.15475791871294,10.723706787116171,1.7942669528037078,5.559140996649024,0.1840013440301656,623
-31.489446383043536,-13.073561626011893,9.908902978780132,2.719459001801761,7.266683346840588,-0.2794990970215265,624
-26.7013478437509,-15.484667908128312,9.761737346346655,3.4275612814248317,6.840582478352843,-0.8678775902963146,625
-27.592636507756104,-16.544146655145013,10.49542014699461,3.587001172586931,7.002257032388797,-0.8444089640203968,626
-28.445233974662244,-17.424294806803008,11.15483082214688,3.7417312775245386,7.217002919637219,-0.8224636904108344,627
-29.173926359649585,-15.952456000649219,10.419259924939766,3.671365593526467,6.056947903268637,-0.8334676952912015,628
-29.064804974244954,-15.530943859393432,10.247404222121888,3.6610609185944694,6.2115169778006525,-0.8370552157673917,629
-29.437594230684258,-15.29140754258731,10.11393954339653,3.6487297587978507,5.701896773026433,-0.8378736953626348,630
-31.0685948888858,-13.87402498870567,9.42786212908179,3.6071284533370345,3.6996563669096534,-0.842297892255143,631
-31.85358470561843,-13.375716976368643,9.295249026422823,4.493499900026919,2.90043291852246,1.2264532806776762,632
-32.11207860246122,-14.249063775599442,10.213048439937003,5.475487067511731,4.512563651446552,3.0277741206542004,633
-31.275664306601573,-18.539346506013153,11.762880962157341,5.4637371706476685,4.188341094326027,3.045846220616972,634
-30.947591184897373,-20.257116259361858,11.606509452356438,5.144613248843041,0.9704145846651713,3.0250894853004517,635
-30.00080664934733,-19.27553152562422,10.853623069997347,4.9650490090277914,0.6573346655924175,3.000007899692965,636
-29.59240926139531,-19.106852153745645,10.30177197391217,4.758613345765599,-0.8144876328093059,2.9790347776223705,637
-34.45271779100924,-16.713609591443113,10.860252520462794,5.422353279510714,0.4070132694412261,3.045683310164562,638
-36.049727378127805,-18.279147915518802,12.258287161568854,5.7902066809684145,1.5974712724414486,3.0933057302815974,639
-35.31078443558274,-17.126289462865888,12.451509614630739,6.022430904972941,5.1119469513624916,3.104880144125657,640
-32.77826055195151,-15.032863068779792,10.29398668418913,7.783174800115537,1.3565811336175198,1.971078611440431,641
-33.238106824463266,-15.484016739246862,10.986867912278571,8.847535446887667,2.3416340665113893,1.6210951876453814,642
-28.201943669854813,-10.496576331730642,6.828659625654744,8.221251275099172,-0.4841762449877466,2.509089327800953,643
-6.547997908319478,12.04392059802889,-9.663715740981313,4.758093898292279,-4.726599155462839,2.776156199773446,644
-3.823084063478765,15.384399381606361,-11.57617909995024,3.746474214631391,-3.329459998516619,3.016449895812756,645
-4.251467984039988,14.784469943707938,-11.820017664249727,-1.9311126426890612,-2.654183333827434,3.0622294396987733,646
-3.191030669363961,13.667026079352983,-11.661002254607858,-3.0955395665598084,-2.434707664177689,0.7288778344140855,647
-0.49183254764355167,11.21864537257681,-11.296540769726942,-3.8929133685740474,-2.1620687675210144,-0.5975315054057234,648
0.7299211130827655,10.156149236182065,-11.137692692444553,-4.005622651566723,-2.071673429679884,-0.6070351464663624,649
1.1617808546966553,8.9119817648647,-9.905034945231392,-3.695422614190178,1.1385974274176613,-0.5746284358188593,650
1.8311387369136503,8.054465564445207,-9.444968008130589,-3.646183964837878,2.1958814763231107,-0.568494719077261,651
3.443296562916355,9.779364235213851,-10.39966758050885,-3.8116526230308256,3.0523162590132284,-0.5989820400211671,652
5.170522535116075,10.928555784030413,-10.855807467136065,-4.012803518402391,3.7014280316548986,-0.6209685899961269,653
5.967343331996202,10.722063645147902,-10.117204914939796,-4.1789252472832175,3.4556244355710746,-0.6126858954068242,654
7.196702057603724,10.740845659370661,-9.616762955278272,-4.585737289382288,1.6342649114585268,-0.6186567456160201,655
8.557137164405505,10.259338968341646,-10.041218060678075,-2.8907348884335207,-0.07028180866051988,-1.48972636070389,656
8.58149895139962,10.44486308467915,-10.288440352414218,-2.135797867129052,-0.6440572088620737,-1.837234626381878,657
8.5851005924558,10.293718432189056,-10.015375697785752,-1.7913439004738896,0.029046749297696493,-1.9424433536648156,658
8.7918249407062,9.984710000366936,-9.813456566901058,-1.7583355262087133,0.5172136616716072,-1.9387301130958474,659
8.379126548406985,10.049820018228175,-9.403242038699721,-1.3411691786520932,1.6816938481168542,-2.0251599660706416,660
7.416551891642392,10.426278879427933,-8.56306824217928,-0.3370198621331056,3.8085085027368932,-2.2742132633169576,661
5.144130772876781,12.081033913913814,-8.247489812585899,0.3398807414839807,5.104107003546081,-1.5086339268245286,662
4.35049340681923,13.243768730556292,-6.8407869636231915,0.14814181303759708,5.725935977828499,-1.3194234798163285,663
4.440341030161895,13.017756370778756,-0.6078561061842865,0.19493327368666177,7.077988735191654,-1.2610722421894593,664
4.839576027747262,11.104746551793465,3.9695838505613286,0.3794242614499079,8.576509057804792,-1.2430942081728342,665
4.480920609120638,8.38757505137397,5.973531356705034,1.7199770813373914,9.218812676870321,-2.0113812832667697,666
5.847737539735277,4.596730680997882,5.7516405814733025,2.902878358108565,11.94693833676593,-2.9596676836198585,667
6.989701400114515,2.3388555376652196,3.4596574382946605,3.1528732378359194,12.244359062351359,-3.0844902687200446,668
4.038105783531442,2.4919230021629697,0.2241476228071993,2.1878525015308887,11.49772483724915,-2.5341373593223375,669
3.5486660402746786,2.6446134867495825,1.2826728217812735,-0.26287660063142365,12.850410944287038,-1.418780750492584,670
2.8311479127814003,2.2755074965721604,1.7904951036403542,-0.18548562551451925,12.445265914130927,-1.4155560778587122,671
5.1650479419509825,0.17243660744019065,1.9416779406832592,2.240438799946535,13.033343985474076,-1.0665186832026532,672
10.627845575475751,-4.236465138399216,3.4499469689533244,2.3084985304256573,13.148916118448525,2.2534179985557716,673
15.544099002595505,-8.689131352273312,4.216356354205396,2.812897247097359,13.327765144221466,2.0027030239122814,674
15.33931130260799,-8.615187434715876,3.88929376761802,3.556859277569628,13.31636848652869,1.7057257042236789,675
19.042846676459792,-6.39438079629434,1.4807459301434245,3.387133682612723,9.300203316684984,1.2769952431507143,676
20.27573715449243,-2.7759998817531337,-0.535223290344757,3.1598370166748233,7.08851997889936,1.102701140593347,677
21.137720864466065,-1.44407286323161,-1.0349818470365773,1.8751466541489428,1.957435942505844,1.2890963389932555,678
23.121583436309002,-1.659501420044739,-1.6281820621164662,0.8866123240994073,-2.426391533272056,1.3457619354228558,679
28.11078648969764,-5.088282439511813,-1.1584507055929798,0.14276722359288146,-2.2908200176861455,1.3945848162305319,680
25.32644644228831,-2.703907422937194,-1.1513401850438638,-1.6831961490785596,-2.3702184475234334,2.2865868933357167,681
25.74282495841206,-3.8556776630379184,-1.65630559201494,-4.246859532994385,-1.8775551556829622,0.6977659097338592,682
25.059817417321085,-5.717224532939086,-5.1621148416145255,-4.7043360804635945,-0.8928736821537496,-1.5656095816849984,683
25.176154582850543,-5.921040611082926,-5.301423489430641,-4.697161493787508,-0.8432764803780971,-1.5701154246943554,684
27.0716198160854,-5.628145179170347,-5.774603991134717,-4.851864646780272,-0.2503172936280798,-1.6089001454164713,685
29.227134262078998,-6.380642434763901,-5.937069463699826,-5.29350522868907,0.21189973572511625,-1.5321436468599072,686
31.436592511875507,-8.345589661369111,-5.6609446615270205,-5.756795442037832,0.4070364353726121,-1.439443284771072,687
31.254477931376524,-8.29083529974167,-5.711164638763013,-6.358127807750688,0.4689942877691756,-1.1762369368437653,688
27.285591199459052,-5.055488441228627,-6.1733710184541195,-6.84989689964808,0.5314337576919811,-0.7676639530629253,689
18.31215423737431,2.4615622824404766,-7.6228392682472235,-5.976153748034196,0.1485740954775291,-0.6974886649324213,690
8.407272527425647,9.094436077473095,-12.230216069652851,-4.743940325777272,-0.17995774843936957,-0.6989814084033127,691
2.2257448308221406,14.211729990898444,-12.68383324545882,-4.069523468031351,0.30842573224765674,-0.6402546607237622,692
-0.7831019180211015,16.18645123258342,-12.205564072753344,-3.5332630929819984,2.4346613892150426,-0.590417823377014,693
-3.233295459546801,16.510802277998632,-11.674635543236374,-3.2259496001630614,2.52888422194269,-0.5546090428636047,694
-4.75771491916248,16.980600758738476,-11.398084276161748,-3.0175547096270474,2.8331756954359917,-0.5322079598281277,695
-4.84606130293667,16.89138284351745,-11.441373842617054,-3.0464239614612105,2.416179592494118,-0.5339460779733101,696
-4.815924246447429,16.81264271834865,-11.680062867045756,-3.155066764648764,1.3663449268791523,-0.5433384323376478,697
-4.982821854234234,16.56395607940728,-11.70076846229503,-3.196530093976324,0.6835529440550482,-0.5450350525710189,698
-6.71242614924669,14.73628579721464,-10.445761129089464,-2.9222521643691106,0.7190368878589078,-0.5038244736379665,699
-11.32494573086079,9.652049806156416,-7.511017717752162,-2.388222442203443,-1.1806063109630691,-0.4104112865369836,700
-12.926195217498373,7.794604361584055,-6.673453122118277,-2.2896516787840566,-2.7171080147479003,-0.38523342837358276,701
-12.7166401350185,8.054330794904056,-6.750433583101964,-2.286920234122953,-2.3581205604661726,-0.3872229766653644,702
-12.816493794904872,7.990162427650223,-6.596912250348526,-2.232252104376182,-1.9637816104841441,-0.381600582735827,703
-12.86824772499663,7.9743221123163375,-6.483191679924943,-2.1875585166620715,-1.5941381365040417,-0.37732025064973623,704
-12.600012696126385,8.247807933313707,-6.6973477586468775,-2.239447238889524,-1.6941180901971993,-0.3844924563187002,705
-12.147082068098975,7.837373784115892,-6.863256306044139,-2.374650144475524,-2.580415610045629,-0.3962540184411668,706
-11.801380012296098,7.549445777697092,-6.835526554044714,-2.4116644050823832,-2.601349717506719,-0.39946653209024013,707
-11.819572923093473,7.539844735786566,-6.803457525663472,-2.399740998987077,-2.5096718266312634,-0.3982782049683645,708
-12.137128890760676,7.180102184912606,-6.620449711688002,-2.372095175535288,-2.7325873285938296,-0.39260872041328243,709
-12.889402796086538,6.275461900608016,-6.289708060926658,-2.355845166738427,-3.7580937593532955,-0.38329046090416047,710
-13.151813185559563,5.9763697916363725,-6.142051257174407,-2.3347106140656306,-3.9595768150812574,-0.37874836374768556,711
-13.999221522848972,5.357081531130189,-4.985699030502241,-1.9409504357712406,-1.3219771641483729,-0.3368951494116631,712
-13.358482870906633,6.20859675210577,-5.108588720756774,-1.8787142803456471,0.3200010731397488,-0.3384782026789096,713
-11.958196557600731,8.132606368382387,-6.177514244460058,-2.057570974472572,0.8424565480040089,-0.3703306331171006,714
-12.486061514806211,7.654123940051554,-5.870002976402155,-1.9929027142311524,0.6896488916222482,-0.35986757019881743,715
-12.78853481416394,7.4744219822771925,-5.376189340656995,-1.8135212402135081,2.0233972462788934,-0.34168533415395963,716
-13.010879474958307,7.319133375781748,-5.002960162196539,-1.7198989699024325,2.6654692879857653,-0.3292586534781366,717
-13.873545269902682,6.552797928492333,-3.9808287334672277,-1.4795994235886454,3.824570700558,-0.2955510076088887,718
-14.396537845900676,6.066673884276799,-3.514242413768641,-1.3213864021977386,4.558462756508871,-0.27855663311190304,719
-15.288401139397463,5.220296064808611,-2.67877612218304,-1.0897420956585564,5.488089092514374,-0.24977224628970593,720
-15.8111941993372,4.7206944762704905,-2.195847813839102,-0.9572169011414979,6.000083744039712,-0.2331716755805445,721
-17.524600987855884,2.84421187860694,-1.0818562876682192,-0.7474281621674248,5.409722196282471,-0.1975183954529386,722
-21.809474575143774,-1.9876609612074132,1.6621314012468542,-0.25998014709571227,3.5289639665854318,-0.11093888706753062,723
-22.213384630703,-3.237036496027654,2.1327897123270105,-0.24363204161308694,2.832937035252281,-0.1012377946186215,724
-18.662344010513088,-1.4188345726415263,0.7884045558427152,-0.5890709913122519,4.3348374428705405,-0.15626945608129444,725
-17.542018890343684,-3.3091348476441516,1.9180771513232038,-0.4272130247530013,6.751475317670508,-0.13652855421778007,726
-16.568384350887587,-2.428534533979572,2.626790060764579,-0.17323278699662242,10.846083576122407,-0.11394737693156334,727
-18.588791075982904,-3.262023293167951,5.062505827694744,0.7853437997314535,17.451682753016666,-0.019172391757286498,728
-18.750356222519127,-3.80939100509767,6.029544634778669,0.9182173044151525,18.597118027009454,0.007169624137049741,729
-19.192967528122765,-4.4646158164747956,6.399696676131404,0.9723073858407318,18.404001280358184,0.017789166909918216,730
-19.32990076966757,-5.4654248339186555,5.847629433668493,0.7965150749717488,16.015845700576957,-0.003518452110013954,731
-19.3966374072733,-6.4780176528408,6.214714782327438,0.7991380845487254,15.667746180905748,0.0023197139240858527,732
-19.69049480571913,-7.7713983672303355,6.753254796275535,0.8345411699967009,15.28085044704486,0.013495618335865118,733
-20.147578370677167,-8.845945212855066,7.137910024227301,0.8424699163730851,14.48743147484672,0.021746188321194813,734
-18.83104282501813,-7.428422951566658,6.2342729039987335,0.6584356922180175,14.710340956176434,-0.00755618866692921,735
-17.664625716003254,-5.585352748263552,6.5849369808341995,1.0468744315076368,20.478889884441955,0.012540800133656174,736
-17.406979990217685,-6.732802503988865,7.888168395272823,1.4029238548555956,23.952155242516504,0.04924473757249918,737
-15.967762551563535,-8.263713237692924,8.339500420765425,1.3365143689662382,24.628157486960855,0.04543330119816689,738
-13.158300971942348,-7.392944435216029,7.125406713100986,0.9197497278671243,24.247549689362486,-0.00790377523953892,739
-8.463816917459415,-4.468765534427181,4.57750342593583,0.22675799141760095,24.06831163878249,-0.10445548199171768,740
-4.588851340998745,-6.9705082337834074,4.2071508569951845,-0.1617827966338406,22.304748057449387,0.3165280166052499,741
-2.4141614151844437,-4.998581763442155,1.8781870666109899,0.12505081330118809,18.372858738474015,2.6150371285376863,742
-2.8888801356346074,0.4115102272836423,-3.0166235498337577,-0.9926189603888161,8.09615621022311,2.545473278810391,743
